AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Jill Baron,environmental resource management; open science; geological survey; alternative medicine; open data; conversation; medicine,2013,NA,F1000Research,10.7490/f1000research.1094178.1,US Geological Survey conversation on the future of ecology – what is your vision of how ESA can help ecological research inform policy and behavioral change?
John G. Lambrinos; Gwendolyn Ellen; Mike Russel,biodiversity; alternative medicine; environmental resource management; ecosystem; agriculture; science policy; biology; open science,2012,NA,F1000Research,10.7490/f1000research.1092403.1,"Building a regional network for linking science, policy, and practitioners to enhance biodiversity in agricultural ecosystems"
Denise Nicholson,data curation; computer science; data mining; data management; open science; open research; digital curation,2011,NA,NA,NA,"LibGuides: Digitisation, Preservation, Curation and Data Management: Open Research/Open Science"
Tuula Pääkkönen,open science; crowdsourcing software development; crowdsourcing; newspaper; information needs; front and back ends; computer science; data mining; source data; text mining,2015,NA,The Liber Quarterly,10.18352/lq.10090,Crowdsourcing metrics of digital collections
Rafael Alberto Charris,computer science; open science; applied mathematics,2017,NA,NA,NA,Assignment 7.1 Open Science
Roberto Barbera,engineering physics; engineering; open science,2016,NA,NA,10.15169/sci-gaia:1478273108.54,African Science supported by the Sci-GaIA project
Alycia Crall; David Mellor; Michelle Prysby,virginia; medicine; library science; alternative medicine; open science,2015,NA,F1000Research,10.7490/f1000research.1097635.1,Virginia Master Naturalists build research capacity
Edward Ross,open science; open data; alternative medicine; citizen science; public relations; medicine,2015,NA,F1000Research,10.7490/f1000research.1097601.1,Kids can do real citizen science
Data Scientific,gerontology; open science; media studies; history,2016,NA,NA,10.6084/m9.figshare.4213209,#scidata16 -- Guy Rouleau -- Bringing Open Science to The Montreal Neurological Institute
Fedorov Andrey,computational biology; engineering informatics; informatics; open science; translational research informatics; computer science; materials informatics; health administration informatics; data science,2016,NA,NA,10.6084/m9.figshare.3205939.v1,"Quantitative Image Informatics for Cancer Research: Open Science, Standards and Emerging Applications"
Elisa Zamboni,open data; medicine; anesthesiology; alternative medicine; open science; neuroscience,2015,NA,F1000Research,10.7490/f1000research.1110689.1,"Late, decision-related biases in reports of visual motion direction"
Terry Speed; Scott Gigante; Alexis Lucattini; Matthew E. Ritchie; Chris Woodruff,open data; anesthesiology; alternative medicine; medicine; computational biology; open science,2017,NA,F1000Research,10.7490/f1000research.1114122.1,In-house training of the nanonet local basecaller: opportunities and challenges
Arnaud Vaganay,media studies; open science; evening; art,2017,NA,NA,NA,"Open Science Evening Talk, September 2017, EPFL Lausanne, Switzerland"
Rebecca Roby; Philipp du Cros; André Briend; Pascale Fritsch; Bhargavi Rao; Kristen LeBeau; Mark Myatt; Mija Ververs,medicine; anesthesiology; open data; alternative medicine; open science,2017,NA,F1000Research,10.7490/f1000research.1114067.1,Comparing the accuracy and sensitivity of a double-sided universal MUAC strap (“uniMUAC”) with the UNICEF MUAC strap
Stevan Bruijns,open data; open science; anesthesiology; medicine; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1112097.1,Emergency medicine publication impact and habits between different
Etienne P. Lebel; Lorne Campbell; Timothy J. Loving,management science; knowledge management; open science; scientific progress; engineering; transparency; open research,2014,NA,Personal Relationships,10.1111/pere.12053,Enhancing Transparency of the Research Process to Increase Accuracy of Findings: A Guide for Relationship Researchers
Lillian Rigling,pedagogy; social science; political science; open science,2017,NA,The Idealis,NA,"Open Science: One Term, Five Schools of Thought"
Franz-Josef Behr,open data; computer science; library science; open science,2016,NA,NA,10.7275/R58C9TF0,Volume Introduction Letter
Kiyomi Deards,forensic science; entomology; engineering; environmental studies; open science; environmental history; engineering physics,2011,NA,NA,NA,Subject & Course Guides: Open Science: Home
Jo McEntyre,medicine; open data; elixir; environmental resource management; open science; alternative medicine,2017,NA,F1000Research,10.7490/f1000research.1114506.1,ELIXIR Data Platform: Sustaining Europe's life science data infrastructure
Rich LeDuc; Sean Peisert; Von Welch; Karen Stocks,open science; computer security; engineering,2017,NA,NA,NA,The Open Science Cyber Risk Profile (OSCRP): A CCoE Webinar
Beatriz Gil-Julia; Jesús Castro Calvo; Rafael Ballester-Arnal; Cristina Juárez-Tamargo; María Dolores Gil-Llario,medicine; open data; open science; alternative medicine; anesthesiology,2015,NA,F1000Research,10.7490/f1000research.1110813.1,A surprising finding related to cybersex and high risk sexual behaviors
Mohammad Tarek,open science; medicine; anesthesiology; computational biology; open data,2017,NA,F1000Research,10.7490/f1000research.1114922.1,Bioinformatics research projects
T. Boiński,engineering management; open science; human computer interaction; engineering,2015,NA,NA,NA,Adaption of Open Science Paradigm at Gdansk University of Technology
Matin Durrani,astrophysics; morning; engineering physics; open science; dream; physics; logging,2012,NA,Physics World,10.1088/2058-7058/25/02/38,The dream of open science
Jesús Marco,ecosystem; commons; biodiversity; physical geography; environmental ethics; geography; open science,2015,NA,NA,10.13039/501100000780,VLabs for biodiversity and ecosystem research
Lorne Campbell,engineering; engineering physics; open science,2015,NA,The Winnower,10.15200/winn.144467.74230,Organized Open Science
Amy Honchar,open science; public relations; political science,2012,NA,NA,10.2172/1054289,World Climate Research Programme (WCRP) Open Science Conference Final Report
Henry Rzepa,computer science; rdm; scientific misconduct; operations research; open science; scientific method; embedding; data science; open data,2016,NA,NA,NA,LEARN Workshop: Embedding Research Data as part of the research cycle
Heather Kuntz; Besh Barcega; Joseph Kopp; Mindi Guptill; Lizveth Fierro,medicine; alternative medicine; anesthesiology; open data; open science,2016,NA,F1000Research,10.7490/f1000research.1112340.1,Laceration repair in Papua New Guinea: a case series
Matteo Cantiello,engineering; open science; engineering management,2017,NA,NA,NA,Public-Friendly Open Science
Ana Češarek; Joachim Schöpfel; Teja Koler-Povh; Hélène Prost; Južnič Primož; Cécile Malleret,data sharing; scholarly communication; open data; data publishing; digital humanities; data management plan; library science; institutional repository; open science; computer science,2015,NA,NA,NA,Dissertations and Data
Rita Espanha; Tiago Quintanilha,knowledge society; open science; library science; sociology,2010,NA,NA,NA,Open Access and Multilingual Approach to Communication Journals - The case and the editor’s perspective of Observatorio (OBS*) Journal and the importance of Open Science for the Knowledge Society
Daniel Lakens,applied mathematics; computer science; open science,2016,NA,NA,NA,Assignment 7.1 Open Science
Tommy Ingulfsen; Gully A. P. C. Burns; David Newman; Padhraic Smyth; Patrick Pantel; Bruce William Herr,medicine; natural language processing; open science; neuroscience; artificial intelligence; snapshot,2012,NA,F1000Research,10.7490/f1000research.1092223.1,A snapshot of neuroscience: unsupervised natural language processing of abstracts from the Society for Neuroscience 2006 annual meeting
Remedios Melero; Bárbara S. Lancho Barrantes,sociology; library science; open science,2015,NA,NA,NA,FOSTER. Políticas y formación dirigidas hacia la ciencia abierta (open science)
Margie Ruppel; Michelle Armstrong; Megan Davis,data management; engineering management; engineering; open science; open data,2015,NA,NA,10.18122/B28C7J,Boise State Data Management Needs Report
Hillary Miller,computer science; data science; open science; human computer interaction,2017,NA,NA,NA,Research Guides: OSF - Open Science Framework: Getting Started
Nancy Pontika; Ivo Grigorov,knowledge management; co creation; engineering; open learning; open educational resources; societal impact of nanotechnology; open data; open innovation; open science; citizen science,2015,NA,NA,10.5281/zenodo.19878,FOSTER Open Science to Scientific Research
Hlaing Hlaing Gyi,computational biology; anesthesiology; open data; medicine; open science; alternative medicine,2016,NA,F1000Research,10.7490/f1000research.1112441.1,Brief activities of e-Library
David Curren,alternative medicine; citizen science; publishing; medicine; open data; open science; public relations; business model,2015,NA,F1000Research,10.7490/f1000research.1097630.1,"For love and money: business models that support, and benefit from, the work of citizen scientists"
Mustapha Mokrane,business; knowledge management; environmental resource management; open science,2017,NA,Japan Geoscience Union,NA,Challenges and Motivations for International Coordination of Open Science Data Infrastructures
Marie Sýkorová,world wide web; open science; computer science; knowledge sharing,2012,NA,NA,NA,Nové možnosti vědecké komunikace
Ulrich Herb,open science; open knowledge; library science; digital media; applied research; the internet; computer science; world wide web; freedom of information,2012,NA,NA,10.22028/D291-25636,"Offenheit und wissenschaftliche Werke : Open Access, Open Review, Open Metrics, Open Science & Open Knowledge"
Lilian Kiapi,medicine; open science; alternative medicine; anesthesiology; open data,2016,NA,F1000Research,10.7490/f1000research.1113264.1,Non-communicable diseases programmes at the IRC: challenges and lessons learnt
Adriana Carla Silva de Oliveira; Renata Lemos dos Anjos; Pedro Luiz Pizzigatti Corrêa; Guilherme Ataíde Dias; Virgínia Miranda de Souza,dublin core; open data; scientific communication; open science; database; metadata standard; quilt; data mining; computer science,2015,NA,NA,NA,Adopting the Dublin core standard for describing open scientific data: the E-quilt prototype experiment
Brian Nosek,engineering physics; open science; engineering,2014,NA,APS observer,NA,"Improving My Lab, My Science With the Open Science Framework"
Sascha Friesike; Sönke Bartling,operations research; history of science; open science; workflow; knowledge management; medicine,2014,NA,NA,10.1007/978-3-319-00026-8_1,Towards Another Scientific Revolution
Isabelle Bonhoure,social science education; medicine; open science; pedagogy; science technology society and environment education; science education; citizen science; alternative medicine; open data,2015,NA,F1000Research,10.7490/f1000research.1098319.1,"Bcnlab: citizen science, research and education"
