AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Henry M. Kronenberg; Stavros C. Manolagas,medicine; alternative medicine; research design; francis; body of knowledge; specialty; reproducibility,2014,Journal,Journal of Bone and Mineral Research,10.1002/jbmr.2293,Reproducibility of Results in Preclinical Studies: A Perspective From the Bone Field
Huiman X. Barnhart; Eric Yow; Melissa A. Daubert; Pamela S. Douglas; Anna Lisa Crowley; Dawn Rabineau,cardiology; ventricular outflow tract; internal medicine; reproducibility; end diastolic volume; radiology; aortic valve; medicine; ejection fraction,2015,Journal,Journal of The American Society of Echocardiography,10.1016/j.echo.2015.03.004,Quality Improvement Implementation: Improving Reproducibility in the Echocardiography Laboratory
Arne Dijckmans; Gerrit Vermeir,repeatability; acoustics; reproducibility; mathematics; soundproofing,2013,Journal,Acta Acustica United With Acustica,10.3813/AAA.918623,Numerical investigation of the repeatability and reproducibility of laboratory sound insulation measurements
Ramazan Yagci; Ali Ender Kulak; Beyza Doğanay Erdoğan; İbrahim F. Hepşen; Mehmet Balcı; Emre Güler,standard deviation; optics; medicine; repeatability; keratoconus; reproducibility,2015,Journal,Journal of Cataract and Refractive Surgery,10.1016/j.jcrs.2014.04.039,Repeatability and reproducibility of a new optical biometer in normal and keratoconic eyes
Carlos H Rassi; Kanako K. Kumamaru; Urvi P. Fulwadhva; Elizabeth George; Richard T. Mather; Dimitrios Mitsouras; Yiannis S. Chatzizisis; Ron Blankstein; Frank J. Rybicki; Kurt Schultz; Michael L. Steigner; Yasuko Fujisawa; Tianrun Cai,predictive value of tests; computed tomography angiography; cardiac imaging; iterative reconstruction; medicine; reproducibility; attenuation; radiology,2014,Journal,International Journal of Cardiovascular Imaging,10.1007/s10554-014-0446-4,"Accuracy and reproducibility of automated, standardized coronary transluminal attenuation gradient measurements"
Muneeswar Gupta Nittala; Chopra; Brian A. Francis; ZhouYuan Zhang; Kenneth Marion; Xiaojing Pan; Jyotsna Maram; Sadda,reproducibility; optics; cirrus; medicine; optical coherence tomography,2015,Journal,Journal of Glaucoma,10.1097/IJG.0000000000000136,Reproducibility of anterior segment angle metrics measurements derived from Cirrus spectral domain optical coherence tomography.
Plamen Stanchev; Ramachandran S. Vasan; Martin G. Larson; Emelia J. Benjamin; Susan Cheng; Scott D. Solomon; Birgitta Lehman; Ewa Osypiuk; Jayashri Aragam; Elizabeth L. McCabe,parasternal line; strain; intraclass correlation; medicine; cardiology; systole; speckle pattern; internal medicine; radiology; reproducibility,2013,Journal,Journal of The American Society of Echocardiography,10.1016/j.echo.2013.07.002,Reproducibility of speckle-tracking-based strain measures of left ventricular function in a community-based study.
Andrew W. Hoyer; Christopher J. Clarke; Patrick T. Norton; Matthew J. Gurka,heart disease; stroke volume; medicine; concordance correlation coefficient; cardiology; reproducibility; angiology; internal medicine; radiology,2010,Journal,Journal of Cardiovascular Magnetic Resonance,10.1186/1532-429X-12-S1-P21,Assessment of the accuracy and reproducibility of right ventricular volume measurements in patients with congenital heart disease
Bernhard Fuerst; Russell H. Taylor; Edoardo Sinibaldi; Jeremy D. Richmon; Nassir Navab; Carole Fahkry; Ashkan Khakzar; Oliver Zettinig; Risto Kojcev; Robert DeJong,reproducibility; ultrasound; radiology; medical physics; medicine,2017,Journal,International Journal of Computer Assisted Radiology and Surgery,10.1007/s11548-017-1561-1,On the reproducibility of expert-operated and robotic ultrasound acquisitions
Tudor M. Baetu,epistemology; theoretical physics; background noise; reproducibility; mathematics; mechanism; phenomenon,2013,Journal,International Studies in The Philosophy of Science,10.1080/02698595.2013.825492,"Chance, Experimental Reproducibility, and Mechanistic Regularity"
Cynthia Ménard; M. Tamerou; Caroline Chung; Mark Ruschin; D Jaffray; Y. Cho; Winnie Li,reproducibility; medicine; radiosurgery; radiology; medical physics,2011,Journal,International Journal of Radiation Oncology Biology Physics,10.1016/j.ijrobp.2011.06.1552,Evaluating Setup Reproducibility between a CT Planning and Gamma Knife Radiosurgery Couch Using a Relocatable Head Frame
Fernando Chirigati; Remi Rampin; Juliana Freire; Dennis E. Shasha,data mining; computer science; database; reproducibility; reuse,2016,Conference,NA,10.1145/2882903.2899401,ReproZip: Computational Reproducibility With Ease
Clark Jeffries; Diana O. Perkins,psychiatry; psychology; artificial intelligence; computer vision; visual inspection; reproducibility,2016,Journal,Biological Psychiatry,10.1016/j.biopsych.2015.07.029,Reproducibility and Visual Inspection of Data
Bob W. van Dijk; Ronald A. van Schijndel; Keith S. Cover; Alberto Redolfi; Giovanni B. Frisoni; Frederik Barkhof; Hugo Vrenken; Dirk L. Knol,psychology; atrophy; radiology; brain; reproducibility; diabetes mellitus,2011,Journal,Alzheimers & Dementia,10.1016/j.jalz.2011.05.158,Comparison of the back-to-back reproducibility of the Siena/FSL whole brain atrophy measurement at 3T and 1.5T using the ADNI MPRAGE MRIs
Jasmin Gaudel; Daniel Koska; Christian Maiwald,inertial measurement unit; kinematics; geodesy; engineering; reproducibility,2017,Journal,Footwear Science,10.1080/19424280.2017.1314364,Reproducibility of rearfoot kinematics measured with inertial sensors during outdoor running on different surfaces
Nikolaus Johannes Stiefl; Gregory A. Landrum,computer science; theoretical computer science; source code; reproducibility; pharmacology; computational biology,2012,Journal,Future Medicinal Chemistry,10.4155/fmc.12.160,"Is that a scientific publication or an advertisement? Reproducibility, source code and data in the computational chemistry literature"
Julian Garcia-Feijoo; J.M. Martínez-de-la-Casa; J. García-Sánchez; Laura Morales-Fernandez; Enrique Santos; Federico Saenz-Frances,medicine; reproducibility; medical physics; surgery,2012,Journal,Journal of Glaucoma,10.1097/IJG.0b013e31820bd1e9,Reproducibility of the new Goldmann AT900D digital tonometer.
Hans Erik Bøtker; Morten Bøttcher; Henrik Munkholm; Kristian A. Øvrehus; Bjarne Linde Nørgaard,internal medicine; medicine; reproducibility; radiology; computed tomography; angiography; cardiology; agatston score; pre and post test probability; coronary artery disease,2010,Journal,Journal of Cardiovascular Computed Tomography,10.1016/j.jcct.2010.03.010,Coronary computed tomographic angiography in patients suspected of coronary artery disease: Impact of observer experience on diagnostic performance and interobserver reproducibility
Carlo F. M. Carobbi,reproducibility; reliability engineering; engineering; electromagnetic compatibility; accreditation; measurement uncertainty,2017,Conference,NA,10.1109/IWMN.2017.8078396,Interlaboratory comparisons and proficiency tests of electromagnetic compatibility measurements the importance of reproducibility and the role of standards committees
Thomas Wieland; Aimo Kannt,pharmacology; endocrinology; biopharmaceutical; drug discovery; pharmaceutical sciences; spite; risk management; reproducibility; internal medicine; chemistry,2016,Journal,Naunyn-schmiedebergs Archives of Pharmacology,10.1007/s00210-016-1216-8,Managing risks in drug discovery: reproducibility of published findings
Gaël Obein; Guillaume Ged; Frédéric B. Leloup; Peter Hanselaer; Jan Audenaert,optics; materials science; visual appearance; repeatability; composite material; reproducibility; specular reflection; gloss; engineering drawing; ranging; meter; ray tracing,2016,Journal,Journal of Coatings Technology and Research,10.1007/s11998-016-9813-5,Repeatability and reproducibility of specular gloss meters in theory and practice
Stefan Joerer; Christoph Sommer; Falko Dressler,market research; reproducibility; simulation modeling; computer science; computer network; comparability,2012,Journal,IEEE Communications Magazine,10.1109/MCOM.2012.6316780,Toward reproducibility and comparability of IVC simulation studies: a literature survey
M K Javaid; K M Leyland; R Gill; N Bottomley; D Hart; A Judge; N K Arden; David J. Hunter,radiology; physical therapy; medicine; bezier curve; reproducibility,2011,Journal,Osteoarthritis and Cartilage,10.1016/S1063-4584(11)60418-4,BEZIER CURVES FOR MEASURING JOINT SPACE ON KNEE RADIOGRAPHS - REPRODUCIBILITY AND VALIDITY
Ernesta M. Meintjes; Frances C. Robertson; Jamie Near; Muhammad G. Saleh; Andre van der Kouwe; A. Alhamud,shim; nuclear magnetic resonance; reproducibility; medicine,2016,Journal,Magnetic Resonance Materials in Physics Biology and Medicine,10.1007/s10334-016-0578-8,"Reproducibility of macromolecule suppressed GABA measurement using motion and shim navigated MEGA-SPECIAL with LCModel, jMRUI and GANNET"
Jenny Bossaller; Amy VanScoy; Edward M. Corrado; Heather Moulaison Sandy; John M. Budd; Jevin D. West; Erik Mitchell,open research; business; reproducibility; transparency; knowledge management,2017,Journal,NA,10.1002/pra2.2017.14505401079,Making a case for open research: Implications for reproducibility and transparency: Making a Case for Open Research: Implications for Reproducibility and Transparency
Lowie M Van Assche; Han W. Kim; Galen S. Wagner; Einar Heiberg; Raymond J. Kim; Håkan Arheden; Michele Parker; Igor Klem; John D. Grizzard,reproducibility; sample size determination; text mining; information retrieval; medicine; data mining,2015,Journal,Journal of Cardiovascular Magnetic Resonance,10.1186/1532-429X-17-S1-P84,Sources of variability in quantification of CMR infarct size and their impact on sample size calculations - reproducibility among three core laboratories
Nina Elmstedt; Lars-Åke Brodin; Kjerstin Ferm-Widlund; Britta Lind; Magnus Westgren,standard error; cardiology; pathology; diastole; gestational age; reproducibility; fetus; medicine; isovolumetric contraction; internal medicine,2013,Journal,Journal of Biomedical Graphics and Computing,10.5430/jbgc.v3n2p16,Reproducibility and variability in the assessment of color-coded tissue velocity imaging of the fetal myocardium¬
Kristin Yvonne Rozier; Eric Rozier,publishing; data mining; reproducibility; big data; correctness; computer science and engineering; extensibility; computer science; management science; dissemination,2014,Conference,NA,10.1109/ETHICS.2014.6893384,"Reproducibility, correctness, and buildability: the three principles for ethical public dissemination of computer science and engineering research"
Ilario Marziali; Bruno Audone,reproducibility; device under test; electric field; repeatability; reliability engineering; electrical engineering; electronic engineering; engineering,2011,Conference,NA,NA,Repeatability and reproducibility of radiated immunity tests
Eric J. Topol,health care; incentive; pathology; basic science; animal model; reproducibility; clinical trial; surprise; medicine; alternative medicine; officer,2016,Journal,BMJ,10.1136/bmj.i2770,Money back guarantees for non-reproducible results?
Biagio Di Iorio; Emanuele Cucciniello; Serena Torraca; Pietro Alinei,standard error; ranging; statistics; reproducibility; pulse wave velocity; standard deviation; body weight; analytical chemistry; mean difference; 68 95 99 7 rule; medicine; diabetes mellitus,2010,Journal,Hemodialysis International,10.1111/j.1542-4758.2010.00471.x,Reproducibility of regional pulse-wave velocity in uremic subjects
Vedran Katavić,applied psychology; scientific misconduct; endocrinology; accountability; reproducibility; internal medicine; opinion piece; medicine; publishing,2014,Journal,Biochemia Medica,10.11613/BM.2014.024,Retractions of scientific publications: responsibility and accountability.
Serban Mateiescu; Wolfgang Vollmann; Martin Deli; Dietrich Grönemeyer; Marietta Garmer; Manuel Stolze; Martin Busch,metabolome; lesion; white matter; pathology; medicine; metabolite; reproducibility; brain,2015,Journal,BMC Medical Imaging,10.1186/s12880-015-0085-9,Reproducibility of brain metabolite concentration measurements in lesion free white matter at 1.5 T
Hirobumi Mashiko; Takafumi Wakita; Shinichi Kikuchi; Miho Sekiguchi; Katshuhiro Yoshida; Shin-Ichi Niwa; Harumi Shiota; Koji Otani; Shin-ichi Konno,low back pain; minnesota multiphasic personality inventory; reproducibility; physical therapy; medicine; profile of mood states; psychiatry,2011,Journal,Journal of Orthopaedic Science,10.1007/s00776-010-0012-4,"A validation study of the Brief Scale for Psychiatric problems in Orthopaedic Patients (BS-POP) for patients with chronic low back pain (verification of reliability, validity, and reproducibility)"
Arta M. Monjazeb; A.L. Michaud; Allen M. Chen; Jyoti Mayadev; Megan E. Daly; Ruben Fragoso; J.A. Perks; Jing Cui,reproducibility; medicine; radiology; cancer,2012,Journal,International Journal of Radiation Oncology Biology Physics,10.1016/j.ijrobp.2012.07.1993,A Retrospective Analysis of Setup Reproducibility for Anorectal Cancer Patients Treated Prone on a Belly Board
Bernd Pulverer,reproducibility; biology; molecular biology; computational biology; source data,2014,Journal,The EMBO Journal,10.15252/embj.201490278,"Transparent, Reproducible Data"
Jorge Jovicich; Rocco Marchitelli; Olivier Collignon,physics; functional magnetic resonance imaging; default mode network; analytical chemistry; reproducibility,2017,Journal,Brain connectivity,10.1089/brain.2016.0450,Test–Retest Reproducibility of the Intrinsic Default Mode Network: Influence of Functional Magnetic Resonance Imaging Slice-Order Acquisition and Head-Motion Correction Methods
Sofi Gagnon-Carignan; Audrey Saint-Laurent; Ann Lévesque; Sylvain Lachance; Mariève Gendron,risk analysis; reproducibility; chemistry; guideline; bioanalysis; analytical chemistry,2015,Journal,Bioanalysis,10.4155/bio.14.258,Justifying the lack of incurred sample reproducibility in a study: considerations and strategies
