AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Marit Grøtta,literature; poetry; photography; art history; art; reproducibility,2012,Journal,Nineteenth-century French Studies,10.1353/ncf.2012.0053,"Reading/Developing Images: Baudelaire, Benjamin, and the Advent of Photography"
J.A. Purser; Anna A. Stec; Per Blomqvist; Joseph Z. Su; David Purser; C. Moffatt; T.R. Hull; M. Bijloos,engineering; reproducibility; tube furnace; replicate; forensic engineering; steady state; structural engineering; analytical chemistry; combustion; repeatability,2013,Journal,Fire Safety Journal,10.1016/j.firesaf.2012.10.002,Repeatability and reproducibility of the ISO/TS 19700 steady state tube furnace
M. H. Y. Tang; K. Y. Leung; Thomas Li; K. B. Cheong; H. Y. Chan; Y. P. Lee,reproducibility; fetus; placenta; pathology; radiology; medicine,2010,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.8247,"OP34.05: Comparison of inter- and intraobserver agreement and reproducibility between three different types of fetal and placenta volume measurement techniques (XI VOCAL™, VOCAL™ and multiplanar), and the validity in the in vitro setting"
Laura Marchi; Eva Zwertbroek; Maaike Kloosterman; C. M. Bilardo; Judith Snelder,statistics; generalizability theory; surgery; intraclass correlation; concordance correlation coefficient; pi; wilcoxon signed rank test; uterine artery; correlation coefficient; obstetrics; reproducibility; medicine,2016,Journal,Prenatal Diagnosis,10.1002/pd.4970,Intra- and inter-observer reproducibility and generalizability of first trimester uterine artery pulsatility index by transabdominal and transvaginal ultrasound
Martyn Thomas; Divaka Perera; Christopher Blauth; Simon Redwood; Christopher Young; James Roxburgh; Vinayak Bapat; Antonis Pavlidis; John Chambers; Brian Clapp,cardiology; reproducibility; physical therapy; medicine; internal medicine; single center,2013,Journal,Journal of the American College of Cardiology,10.1016/j.jacc.2013.08.1051,TCT-314 Outcome and reproducibility of Heart Team decisions: a single center experience
Angelo de Paola; Antonio Carlos de Camargo Carvalho; Bráulio Luna Filho; Érika Olivier Bragança; Enia Coutinho; Paloma Ferrer; Lucas Bassolli; Rita Simone Lopes Moreira,atrial fibrillation; intraclass correlation; cronbach s alpha; statistics; quality of life; reproducibility; surgery; internal medicine; cardiology; alpha; medicine,2016,Journal,Arquivos Brasileiros De Cardiologia,10.5935/abc.20160026,Reproducibility and Reliability of the Quality of Life Questionnaire in Patients With Atrial Fibrillation.
Roger D. Peng,computational science; reproducibility; biostatistics,2011,Journal,Science,10.1126/science.1213847,Reproducible Research in Computational Science
Christian Hansen; Tue Secher Jensen; Andreas Byrhagen; Hanne B. Albert; Karina Kjaergaard; Peter Kent; Andrew M. Briggs,medicine; physical therapy; reproducibility; pathology; narrative; coding; radiology; quality assurance,2011,Journal,Chiropractic & Manual Therapies,10.1186/2045-709X-19-16,Inexperienced clinicians can extract pathoanatomic information from MRI narrative reports with high reproducibility for use in research/quality assurance
Sanjay Basu; Joshua D. Wallach,reproducibility; physical therapy; medicine,2016,Journal,International Journal of Epidemiology,10.1093/ije/dyw338,Commentary: The challenge of evaluating and improving evidence when research lacks reproducibility
Kai Vogeley,social psychology; reproducibility; psychology,2016,BookChapter,NA,10.1002/9781118865064.ch17,On the Difference between Persons and Things-Reproducibility in Social Contexts
Claudia von Einem; Edgar Schaupp; Mathias Möller; Mirjam Berneburg; Carolin Schubert; Gernot Göz,medicine; reproducibility; orthodontics; standard deviation; radiology,2010,Journal,Journal of Orofacial Orthopedics-fortschritte Der Kieferorthopadie,10.1007/s00056-010-9946-6,The Reproducibility of Landmarks on Threedimensional Images of 4- to 6-year-old Children
Misa Adachi; Mariko Watanabe; Toshiro Tango; Kazue Yamaoka; Masako Yokotsuka,physical therapy; diabetes mellitus; reproducibility; medicine,2011,Journal,Public Health Nutrition,10.1017/S1368980010001618,Validity and reproducibility of the FFQ (FFQW82) for dietary assessment in female adolescents
Suyog H. Chandramouli; Richard M. Shiffrin,reproducibility; model selection; statistics; mathematics,2016,BookChapter,NA,10.1002/9781118865064.ch6,"Model Selection, Data Distributions, and Reproducibility"
Tania Holtum Truelshøj; Trine Birkholm; Trine Graabæk; Lene Vestergaard Ravn-Nielsen; H. Fischer; Karina Porsborg Kibsdal; Lene Juel Kjeldsen; Merete Kjær Hansen,nursing; family medicine; database; hospital pharmacy; reproducibility; medicine; compromise; inter rater reliability; benchmarking; drug; clinical pharmacy,2014,Journal,International Journal of Clinical Pharmacy,10.1007/s11096-014-9957-2,"A national drug related problems database: evaluation of use in practice, reliability and reproducibility"
Douglas Curran-Everett,applied physiology; statistical hypothesis testing; false positives and false negatives; data mining; neglect; anesthesia; medicine; replicate; reproducibility; statistical significance,2017,Journal,Journal of Applied Physiology,10.1152/japplphysiol.00937.2016,CORP: Minimizing the chances of false positives and false negatives
Tron A. Darvann; Else Marie Pinholt; Jesper Jared Secher,sagittal plane; scanner; structured light 3d scanner; forehead; radiology; chin; reproducibility; surgery; medicine,2017,Journal,Journal of Cranio-maxillofacial Surgery,10.1016/j.jcms.2017.07.006,Accuracy and reproducibility of the DAVID SLS-2 scanner in three-dimensional facial imaging
Manuela Schmidt; Lukas Reiter; Oliver M. Bernhardt; Tejas Gandhi; Roland Bruderer; David Gomez-Varela; Yue Xuan; Julia Sondermann,mass spectrometry; biology; reproducibility; analytical chemistry,2017,Journal,Molecular & Cellular Proteomics,10.1074/mcp.RA117.000314,Optimization of Experimental Parameters in Data-Independent Mass Spectrometry Significantly Increases Depth and Reproducibility of Results
A Gutierrez; N Kirby; N Papanikolaou; D Stanley,reproducibility; physics; optics; normalization; imaging phantom,2015,Journal,Medical Physics,10.1118/1.4924169,SU-E-J-82: Evaluation of the Spatial Reproducibility and Temporal Drift of the CRAD CatalystHD System
Gang Dong; Xingdong Shen,control engineering; ovality; clamp; clamping; cylinder; computer science; reproducibility; transfer function,2010,Conference,NA,10.1117/12.887825,The calculation of the reproducibility error in the technological system with the clamp on the gas power
Argyrios Syntetos; Paul Goodwin; John E. Boylan; Maryam Mohammadipour,economics; shrinkage; reproducibility; econometrics; empirical research; flowchart; estimator; statistics; source code; documentation; demand forecasting,2015,Journal,International Journal of Forecasting,10.1016/j.ijforecast.2014.05.008,Reproducibility in forecasting research
Janet E. Barnette; Lesley A. Chesson; James R. Ehleringer; Thure E. Cerling; Jason B. West; Patrick Shea; Brett J. Tipple; Gabriel J. Bowen; Christopher H. Remien,biogeochemistry; isoscapes; reproducibility; earth science; scientific progress; stable isotope ratio; forensic science; geology; scientific evidence; agricultural science,2016,Journal,Annual Review of Earth and Planetary Sciences,10.1146/annurev-earth-060115-012303,Forensic Stable Isotope Biogeochemistry
Erika Balsom,materials science; biological engineering; reproducibility,2017,BookChapter,NA,10.7312/bals17692-003,1. The Promise and Threat of Reproducibility
Amir Szitenberg; Max John; Mark Blaxter; David H. Lunt,computer science; persistence; bioinformatics; phylogenomics; workflow; reproducibility; python; repeatability; software; archive file,2015,Journal,PLOS Computational Biology,10.1371/journal.pcbi.1004447,ReproPhylo: An Environment for Reproducible Phylogenomics.
Anita Brink; Martin Šámal; Michael D. Mann,medicine; reproducibility; radiology; renal function; pathology,2012,Journal,Nuclear Medicine Communications,10.1097/MNM.0b013e3283594554,Reply to: The reproducibility of measurements of differential renal function in paediatric 99mTc-MAG3 renographyc Is this correct?
Gilbert Chin,political science; social science; reproducibility,2016,Journal,Science,10.1126/science.351.6280.1411-e,Another social science looks at itself
Wesley Lee; Haleh Sangi-Haghpeykar; Sung Yoon Kim; Sungmin Lee; Lauren M. Mack,medicine; radiology; diabetes mellitus; reproducibility,2016,Journal,American Journal of Obstetrics and Gynecology,10.1016/j.ajog.2015.10.602,558: Efficiency and reproducibility of computer-assisted fractional limb volume
D. Becker; R. Schledjewski; S. Kaufmann; H. Grössing; Otto Glöckl-Straße; Christian Doppler; P. Mitschang,permeameter; grammage; capacitive sensing; permeability; materials science; glass fiber; carbon; composite material; reproducibility,2015,Journal,Express Polymer Letters,10.3144/expresspolymlett.2015.14,An evaluation of the reproducibility of capacitive sensor based in-plane permeability measurements: A benchmarking study
J M Pérez; L Falcao e Cunha; G Xiccato; L Maertens; C Cervera; M J Villamide,pathology; reproducibility; in vivo; biology,2010,Journal,World Rabbit Science,10.4995/wrs.1995.259,EUROPEAN RING-TEST ON IN VIVO DETERMINATION OF DIGESTIBILITY IN RABBITS : REPRODUCIBILITY OF A REFERENCE METHOD IN COMPARISON WITH DOMESTIC LABORATORY PROCEDURES
L. Beltrán; Regina Maria Barretto Cicarelli; J.J. Builes; A. Castillo; L. Zuluaga; M. Acevedo; S. Moreno; A. Ibarra; D. Suárez; D. Trejos; L. Siza; A. Gaviria,biology; adaptability; bioinformatics; microsatellite; dna extraction; reproducibility,2011,Journal,Forensic Science International: Genetics Supplement Series,10.1016/j.fsigss.2011.08.041,New alternative for human identification. Investigator IDplex Kit - QIAGEN® reproducibility: Latin American interlaboratory study
G.S. Stergiou; D. Tzamouranis; Anastasios Kollias; Leonidas G. Roussias; Vayia C. Rarra,diabetes mellitus; ambulatory blood pressure; reproducibility; medicine,2011,Journal,Journal of Hypertension,10.1097/00004872-201106001-01331,REPRODUCIBILITY OF 24-HOUR AMBULATORY BLOOD PRESSURE VARIABILITY INDICES: PP.31.52
Jayson Beaster-Jones; Wayne Marshall,lawsuit; sociology; literature; cultural imperialism; melody; reproducibility; exoticism; parent company; hindi,2012,Journal,South Asian Popular Culture,10.1080/14746689.2012.706015,It takes a little lawsuit: The flowering garden of Bollywood exoticism in the age of its technological reproducibility
Christopher Chaddock; Philip McGuire; Alice Egerton; Kate Merritt; Gareth J. Barker; James Stone,psychiatry; glutamate receptor; psychology; reproducibility; schizophrenia; neuroscience,2014,Journal,Schizophrenia Research,10.1016/S0920-9964(14)70327-5,"Poster #S48 THE REPRODUCIBILITY OF 1H-MRS GLUTAMATE CONCENTRATION ESTIMATES AT 3 TESLA, IMPLICATIONS FOR GLUTAMATE IMAGING IN SCHIZOPHRENIA"
Shigenori Shikata; Hiroyuki Oneyama; Satoshi Matsuda; Takashi Oguchi,computer vision; simulation; reproducibility; artificial intelligence; traffic simulation; computer science,2012,Journal,Journal of Japan Society of Civil Engineers,10.2208/jscejipm.68.I_1319,COMPARATIVE ANALYSIS OF MICROSCOPIC TRAFFIC SIMULATION FROM THE VIEWPOINT OF REPRODUCIBILITY OF VEHICLE MOVEMENT AND CO2 EMISSION
Robert A. Peterson; Dwight Merunka,psychology; dozen; marketing; social psychology; consumer behaviour; generalizability theory; data analysis; reproducibility,2014,Journal,Journal of Business Research,10.1016/j.jbusres.2013.08.010,Convenience samples of college students and research reproducibility
Wellington P. Martins; C.O. Nastri,reproducibility; medicine; doppler effect; radiology; diabetes mellitus,2011,Journal,Archives of Gynecology and Obstetrics,10.1007/s00404-010-1512-3,Reproducibility of 3D power Doppler placental vascular indices
Andrew Carkeet,optometry; reproducibility; ophthalmology; medicine; repeatability,2015,Journal,Ophthalmic and Physiological Optics,10.1111/opo.12205,Comment on: Statistical methods for conducting agreement (comparison of clinical tests) and precision (repeatability or reproducibility) studies in optometry and ophthalmology.
Heidi Coy; Daniel Chong; Matthew S. Brown; Jonathan G. Goldin; Peiyun Lu; Hyun J. Kim; Maya Galperin-Aizenberg; Laura Guzman,computed tomography; reproducibility; clinical trial; radiology; medicine; medical physics; lung volumes,2011,Conference,NA,10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A4607,Reproducibility Of Lung Volume Measurements Using Computed Tomography From Repeated Scans In A Multicenter Clinical Trial
Rafife Nheili; Philippe Langlois; Christophe Denis,reproducibility; finite element method; floating point; theoretical computer science; computer science,2015,Conference,NA,10.1109/NTMS.2015.7266509,Numerical reproducibility: Feasibility issues
R. Capell; Berit Arheimer; Christopher Hutton; Dawei Han; M. Hrachowitz; Emanuele Baratti; Elena Toth; Juraj Parajka; Günter Blöschl; Jim E Freer; Alberto Viglione; Yeshewatesfa Hundecha; Serena Ceola; Göran Lindström; R.C. Nijzink; Thorsten Wagener; Attilio Castellarin; Alberto Montanari,geology; virtual laboratory; reproducibility; repeatability; hydrology,2014,Journal,Hydrology and Earth System Sciences,10.5194/hess-19-2101-2015,Virtual laboratories: new opportunities for collaborative water science
