journ_id,formal_name,jfraction,subd_id
464,"Acta Neurologica Scandinavica, Supplement",1,324
465,Acta Neurologica Taiwanica,1,63
466,Acta Neuropathologica,1,445
467,Acta Neuropsychiatrica,1,11
468,Acta Obstetrica Et Gynaecologica Japonica,1,251
469,Acta Obstetricia Et Gynecologica Scandinavica,1,50
470,Acta Oceanologica Sinica,1,72
471,Acta Odontologica Scandinavica,1,457
472,Acta Oecologica,1,213
473,ACTA OECONOMICA,1,375
474,ACTA OF BIOENGINEERING AND BIOMECHANICS,1,191
475,Acta Oncologica,1,286
476,ACTA OPHTHALMOLOGICA,1,41
477,Acta Ophthalmologica Scandinavica,1,68
478,"Acta Ophthalmologica Scandinavica, Supplement",1,41
479,ACTA ORIENTALIA,1,391
480,Acta Ornithologica,1,461
481,Acta Orthopaedica,1,62
482,Acta Orthopaedica Belgica,1,62
483,Acta Orthopaedica Et Traumatologica Turcica,1,414
484,Acta Orthopaedica Iugoslavica,1,414
485,Acta Orthopaedica Scandinavica,1,62
486,"Acta Orthopaedica Scandinavica, Supplement",1,424
487,ACTA ORTOPEDICA BRASILEIRA,1,243
488,Acta Oto-Laryngologica,1,110
489,"Acta Oto-Laryngologica, Supplement",1,226
491,Acta Otorhinolaryngologica Italica,1,478
492,Acta Otorrinolaringologica Espanola,1,478
493,Acta Paediatrica Taiwanica,1,76
494,"Acta Paediatrica, International Journal Of Paediatrics",1,76
495,"Acta Paediatrica, International Journal Of Paediatrics, Supplement",1,76
496,Acta Palaeobotanica,1,166
497,Acta Palaeontologica Polonica,1,78
498,Acta Parasitologica,1,528
499,ACTA PAULISTA DE ENFERMAGEM,1,138
500,Acta Pediatrica Espanola,1,76
502,Acta Petrologica Sinica,1,413
503,Acta Pharmaceutica,1,255
504,Acta Pharmaceutica Hungarica,1,37
505,Acta Pharmaceutica Turcica,1,255
506,Acta Pharmacologica Sinica,1,26
507,ACTA PHILOSOPHICA,1,544
508,"Acta Physica Hungarica, Series A: Heavy Ion Physics",1,376
509,"Acta Physica Hungarica, Series B: Quantum Electronics",1,176
510,Acta Physica Polonica A,1,13
511,"Acta Physica Polonica, Series B",1,125
512,Acta Physica Slovaca,1,463
513,Acta Physico - Chimica Sinica,1,470
514,Acta Physiologiae Plantarum,1,21
515,ACTA PHYSIOLOGICA,1,215
516,Acta Physiologica Et Pharmacologica Bulgarica,1,505
517,Acta Physiologica Hungarica,1,73
518,Acta Physiologica Scandinavica,1,278
519,Acta Physiologica Sinica,1,6
520,Acta Phytopathologica Et Entomologica Hungarica,1,373
521,Acta Phytotaxonomica Sinica,1,196
522,ACTA POLITICA,1,261
523,ACTA POLONIAE HISTORICA,1,381
525,Acta Poloniae Pharmaceutica - Drug Research,1,402
526,Acta Poloniae Toxicologica,1,402
527,Acta Polymerica Sinica,1,10
528,ACTA POLYTECHNICA HUNGARICA,1,239
529,Acta Protozoologica,1,419
530,Acta Psychiatrica Scandinavica,1,318
531,"Acta Psychiatrica Scandinavica, Supplement",1,418
532,Acta Psychologica,1,144
533,Acta Radiologica,1,28
534,ACTA REUMATOLOGICA PORTUGUESA,1,16
535,ACTA SCIENTIAE VETERINARIAE,1,499
536,Acta Scientiarum - Biological And Health Sciences,1,53
537,Acta Scientiarum - Health Sciences,1,456
539,ACTA SCIENTIARUM POLONORUM-HORTORUM CULTUS,1,284
540,ACTA SCIENTIARUM-AGRONOMY,1,227
541,ACTA SCIENTIARUM-TECHNOLOGY,1,249
542,Acta Seismologica Sinica,1,442
543,Acta Seismologica Sinica English Edition,1,442
544,Acta Societatis Botanicorum Poloniae,1,419
545,Acta Sociologica,1,403
546,Acta Technica Csav (Ceskoslovensk Akademie Ved),1,128
547,ACTA THEOLOGICA,1,279
548,Acta Theriologica,1,524
549,Acta Theriologica Sinica,1,524
550,Acta Tropica,1,116
551,"Acta Universitatis Carolinae, Geographica",1,438
552,"Acta Universitatis Carolinae, Geologica",1,493
553,Acta Urologica Japonica,1,8
554,Acta Veterinaria,1,304
556,Acta Veterinaria Hungarica,1,304
557,Acta Veterinaria Scandinavica,1,341
558,"Acta Veterinaria Scandinavica, Supplement",1,341
559,Acta Virologica,1,20
560,Acta Zoologica,1,180
561,Acta Zoologica Academiae Scientiarum Hungaricae,1,423
562,ACTA ZOOLOGICA BULGARICA,1,548
563,ACTA_PHYS_HUNG_NS-H,1,376
564,ACTA_POL_HIST,1,379
565,Actas Dermo-Sifiliograficas,1,24
566,Actas Espanolas De Psiquiatria,1,150
567,Actas Urologicas Espanolas,1,8
568,ACTES DE LA RECHERCHE EN SCIENCES SOCIALES,1,283
569,ACTION RESEARCH,1,126
570,Active And Passive Electronic Components,1,66
571,ACTUAL PROBLEMS OF ECONOMICS,1,43
572,Actualite Chimique,1,18
573,Actualites Pharmaceutiques,1,85
574,Actualizaciones En Anestesiologia Y Reanimacion,1,7
575,ACUPUNCTURE & ELECTRO-THERAPEUTICS RESEARCH,1,313
576,Acupuncture In Medicine,1,140
578,Acute Medicine,1,51
579,Acute Pain,1,7
580,AD HOC & SENSOR WIRELESS NETWORKS,1,395
581,Ad Hoc Networks,1,159
582,ADALYA,1,468
583,Adansonia,1,419
584,Adapted Physical Activity Quarterly,1,542
585,Adaptive Behavior,1,477
586,Addiction,1,104
587,Addiction Biology,1,533
588,ADDICTION RESEARCH,1,367
589,Addiction Research And Theory,1,104
590,Addictive Behaviors,1,367
591,Addictive Disorders And Their Treatment,1,104
592,Additives For Polymers,1,432
594,Adhaesion Kleben Und Dichten,1,440
595,Adhesive Technology,1,106
596,Adhesives Age,1,440
597,Adicciones,1,104
598,Administration And Policy In Mental Health,1,355
599,Administration And Society,1,314
600,Administration In Social Work,1,271
601,Administrative Law Review,1,27
602,Administrative Science Quarterly,1,126
603,Adolescence,1,408
604,Adolescent Medicine,1,408
605,Adolescent Medicine Clinics,1,443
606,ADOLESCENT PSYCHIATRY,1,235
607,Adsorption,1,470
608,Adsorption Science And Technology,1,277
609,Adult Education Quarterly,1,134
610,Advance For Nurse Practitioners,1,462
611,Advanced Composite Materials: The Official Journal Of The Japan Society Of Composite Materials,1,168
612,Advanced Composites Bulletin,1,168
613,Advanced Composites Letters,1,10
614,Advanced Drug Delivery Reviews,1,37
615,Advanced Engineering Informatics,1,123
616,Advanced Engineering Materials,1,23
617,Advanced Functional Materials,1,185
618,Advanced Imaging,1,344
619,Advanced Materials,1,185
620,Advanced Materials And Processes,1,521
621,Advanced Materials And Processes For Gas Turbines,1,23
622,Advanced Materials For Energy Conversion Ii,1,102
623,ADVANCED MATERIALS FOR OPTICS AND ELECTRONICS,1,263
624,Advanced Materials Research,1,396
625,Advanced Metallization Conference (Amc),1,439
626,Advanced Nonlinear Studies,1,14
627,Advanced Packaging,1,223
628,Advanced Powder Technology,1,36
629,Advanced Robotics,1,225
630,ADVANCED SCIENCE LETTERS,1,125
631,ADVANCED STEEL CONSTRUCTION,1,52
632,Advanced Studies In Medicine,1,39
633,Advanced Synthesis And Catalysis,1,18
634,Advances In Agronomy,1,120
635,Advances In Air Pollution,1,404
636,Advances In Aluminum Casting Technology Ii,1,406
637,Advances In Anatomic Pathology,1,130
638,ADVANCES IN ANATOMY EMBRYOLOGY AND CELL BIOLOGY,1,215
639,Advances In Applied Ceramics,1,90
640,ADVANCES IN APPLIED CLIFFORD ALGEBRAS,1,337
641,Advances In Applied Mathematics,1,156
642,ADVANCES IN APPLIED MECHANICS,1,147
643,Advances In Applied Microbiology,1,449
644,Advances In Applied Probability,1,476
645,Advances In Architecture,1,436
646,Advances In Atmospheric Sciences,1,293
647,ADVANCES IN ATOMIC MOLECULAR AND OPTICAL PHYSICS,1,176
648,"Advances In Atomic Molecular, And Optical Physics, Vol 49",1,176
649,"Advances In Automation, Multimedia And Video Systems, And Modern Computer Science",1,5
650,Advances In Biochemical Engineering/Biotechnology,1,217
651,"Advances In Bioengineering, Bed",1,178
652,ADVANCES IN BIOPHYSICS,1,523
653,ADVANCES IN BOTANICAL RESEARCH INCORPORATING ADVANCES IN PLANT PATHOLOGY,1,196
654,Advances In Cancer Research,1,1
655,ADVANCES IN CARBOHYDRATE CHEMISTRY AND BIOCHEMISTRY,1,514
656,Advances In Cardiology,1,91
657,ADVANCES IN CATALYSIS,1,199
658,Advances In Cement Research,1,129
659,Advances In Chemical Physics,1,179
660,ADVANCES IN CHILD DEVELOPMENT AND BEHAVIOR,1,312
661,ADVANCES IN CHROMATOGRAPHY,1,519
662,Advances In Chronic Kidney Disease,1,25
663,Advances In Clinical And Experimental Medicine,1,384
664,ADVANCES IN CLINICAL CHEMISTRY,1,241
665,Advances In Colloid And Interface Science,1,365
666,Advances In Communications And Software Technologies,1,446
667,Advances In Complex Systems,1,108
668,Advances In Computational Bioengineering,1,178
669,Advances In Computational Mathematics,1,351
670,Advances In Computers,1,3
671,"Advances In Consumer Research, Vol Xxvii",1,536
672,Advances In Damage Mechanics,1,465
673,ADVANCES IN DATA ANALYSIS AND CLASSIFICATION,1,535
674,Advances In Dental Research,1,457
675,ADVANCES IN DIFFERENCE EQUATIONS,1,14
676,ADVANCES IN DIFFERENTIAL EQUATIONS,1,14
677,Advances In Earthquake Engineering,1,52
678,ADVANCES IN ECOLOGICAL RESEARCH,1,325
679,Advances In Ecological Sciences,1,427
680,ADVANCES IN ECONOMETRICS : A RESEARCH ANNUAL,1,536
681,"Advances In Education In Diverse Communities: Research, Policy And Praxis",1,281
682,Advances In E-Engineering And Digital Enterprise Technology - I Proceedings Of The Fourth International Conference On E-Engineering And Digital Enterprise Technology,1,56
683,ADVANCES IN ELECTRICAL AND COMPUTER ENGINEERING,1,455
684,Advances In Electrical And Electronic Engineering,1,484
685,Advances In Electronic Packaging,1,223
686,Advances In Engineering Software,1,256
687,Advances In Environmental Research,1,287
688,Advances In Enzyme Regulation,1,1
689,ADVANCES IN ENZYMOLOGY AND RELATED AREAS OF MOLECULAR BIOLOGY,1,345
690,Advances In Experimental Medicine And Biology,1,278
691,ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY,1,124
692,Advances In Fluid Mechanics,1,497
693,Advances In Genetics,1,37
694,Advances In Geometry,1,156
695,ADVANCES IN GEOPHYSICS,1,97
696,Advances In Geosciences,1,97
697,"Advances In Geotechnical Engineering: The Skempton Conference - Proceedings Of A Three Day Conference On Advances In Geotechnical Engineering, Organised By The Institution Of Civil Engineers",1,239
698,"Advances In Gerontology = Uspekhi Gerontologii / Rossiiskaia Akademiia Nauk, Gerontologicheskoe Obshchestvo",1,354
699,Advances In Health Sciences Education,1,451
700,ADVANCES IN HETEROCYCLIC CHEMISTRY,1,18
701,ADVANCES IN HIGH ENERGY PHYSICS,1,125
702,Advances In Horticultural Science,1,284
703,Advances In Imaging And Electron Physics,1,441
704,Advances In Immunology,1,9
705,ADVANCES IN INORGANIC CHEMISTRY,1,35
706,ADVANCES IN INSECT PHYSIOLOGY,1,454
707,Advances In Internal Medicine,1,2
708,Advances In Learning And Behavioral Disabilities,1,386
709,Advances In Limnology,1,487
710,ADVANCES IN MARINE BIOLOGY,1,548
711,Advances In Mathematics,1,64
712,ADVANCES IN MATHEMATICS OF COMMUNICATIONS,1,299
713,ADVANCES IN MEDICAL SCIENCES,1,32
714,ADVANCES IN MICROBIAL ECOLOGY,1,304
715,ADVANCES IN MICROBIAL PHYSIOLOGY,1,304
716,Advances In Mind-Body Medicine,1,412
717,Advances In Modeling And Analysis B,1,370
718,Advances In Modeling And Analysis C,1,96
719,Advances In Modelling And Analysis A,1,393
720,Advances In Molecular And Cell Biology,1,77
721,Advances In Neonatal Care,1,462
722,Advances In Nephrology From The Necker Hospital,1,25
723,Advances In Neural Networks And Applications,1,137
724,Advances In Neurology,1,445
725,ADVANCES IN NUCLEAR PHYSICS,1,376
726,Advances In Nursing Science,1,547
727,ADVANCES IN NUTRITIONAL RESEARCH,1,530
728,ADVANCES IN ORGANOMETALLIC CHEMISTRY,1,35
729,Advances In Oto-Rhino-Laryngology,1,510
730,Advances In Parasitology,1,264
731,Advances In Peritoneal Dialysis Conference On Peritoneal Dialysis,1,504
732,Advances In Pharmacology,1,441
733,Advances In Pharmacy,1,422
734,ADVANCES IN PHYSICAL ORGANIC CHEMISTRY,1,88
735,Advances In Physics,1,13
736,Advances In Physiotherapy,1,350
737,Advances In Polymer Science,1,432
738,Advances In Polymer Technology,1,432
739,Advances In Powder Metallurgy And Particulate Materials,1,406
740,Advances In Protein Chemistry,1,4
741,Advances In Psychiatric Treatment,1,390
742,Advances In Psychosomatic Medicine,1,425
743,Advances In Quantum Chemistry,1,179
744,Advances In Renal Replacement Therapy,1,25
745,Advances In Skin & Wound Care,1,447
746,Advances In Small Animal Medicine And Surgery,1,202
747,Advances In Space Research,1,322
748,ADVANCES IN STRATEGIC MANAGEMENT : A RESEARCH ANNUAL,1,126
749,Advances In Structural Engineering,1,52
750,Advances In Superplasticity And Superplastic Forming,1,23
751,Advances In Surgery,1,405
752,"Advances In Systems Engineering, Signal Processing And Communications",1,446
753,Advances In Textiles Technology,1,421
754,Advances In The Astronautical Sciences,1,409
755,Advances In The Metallurgy Of Aluminum Alloys,1,23
756,ADVANCES IN THE STUDY OF BEHAVIOR,1,401
757,ADVANCES IN THEORETICAL AND MATHEMATICAL PHYSICS,1,435
758,Advances In Therapy,1,80
759,Advances In Transport,1,34
760,ADVANCES IN VIBRATION ENGINEERING,1,248
761,Advances In Virus Research,1,20
762,Advances In Water Resources,1,374
763,Advancing Microelectronics,1,439
764,Adverse Drug Reactions And Toxicological Reviews,1,205
765,Aequationes Mathematicae,1,435
766,Aerobiologia,1,419
767,Aeronautical Journal,1,409
768,AEROSOL AND AIR QUALITY RESEARCH,1,486
769,Aerosol Science And Technology,1,275
770,Aerospace America,1,92
772,Aerospace Engineering,1,92
773,Aerospace International,1,92
774,Aerospace Science And Technology,1,409
775,Aes: Journal Of The Audio Engineering Society,1,186
776,Aesthetic Plastic Surgery,1,210
777,Aesthetic Surgery Journal,1,210
778,Aeu - International Journal Of Electronics And Communications,1,5
780,AEVUM-RASS_SCI_STOR,1,112
781,AEVUM-RASSEGNA DI SCIENZE STORICHE LINGUISTICHE E FILOLOGICHE,1,541
782,Afe Facilities Engineering Journal,1,436
783,Affilia - Journal Of Women And Social Work,1,271
784,Afinidad,1,415
785,AFR_AM_REV,1,410
786,AFR_ARTS,1,467
787,Africa,1,431
788,Africa Today,1,420
789,African Affairs,1,431
790,AFRICAN AMERICAN REVIEW,1,410
791,African And Asian Studies,1,431
792,AFRICAN ARCHAEOLOGICAL REVIEW,1,468
793,AFRICAN ARTS,1,431
794,African Development Review,1,95
795,AFRICAN ECONOMIC HISTORY,1,431
796,African Entomology,1,53
797,African Health Sciences,1,403
798,AFRICAN INVERTEBRATES,1,53
799,AFRICAN JOURNAL OF AGRICULTURAL RESEARCH,1,227
800,African Journal Of Aids Research,1,431
801,African Journal Of Aquatic Science,1,245
802,African Journal Of Biotechnology,1,372
803,AFRICAN JOURNAL OF BUSINESS MANAGEMENT,1,126
804,African Journal Of Ecology,1,520
805,"African Journal Of Ecology, Supplement",1,520
806,African Journal Of Herpetology,1,423
807,AFRICAN JOURNAL OF LIBRARY ARCHIVES AND INFORMATION SCIENCE,1,164
808,African Journal Of Marine Science,1,343
809,African Journal Of Medicine And Medical Sciences,1,203
810,AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH,1,117
811,African Journal Of Neurological Sciences,1,44
812,AFRICAN JOURNAL OF PHARMACY AND PHARMACOLOGY,1,257
813,AFRICAN JOURNAL OF PSYCHIATRY,1,318
814,African Journal Of Range And Forage Science,1,520
815,African Journal Of Reproductive Health,1,352
816,AFRICAN JOURNAL OF TRADITIONAL COMPLEMENTARY AND ALTERNATIVE MEDICINES,1,257
817,AFRICAN NATURAL HISTORY,1,548
818,AFRICAN STUDIES,1,431
819,AFRICAN STUDIES REVIEW,1,431
820,African Textiles,1,177
821,African Zoology,1,343
822,AFRICANA LINGUISTICA,1,222
823,AFRIKA SPECTRUM,1,431
824,Aga Operating Section Proceedings,1,459
825,Agbioforum,1,270
826,Age,1,402
827,Age And Ageing,1,174
828,Ageing And Society,1,154
829,Ageing Research Reviews,1,402
830,AGENDA,1,420
831,Aggression And Violent Behavior,1,408
832,Aggressive Behavior,1,312
833,Aging - Clinical And Experimental Research,1,174
834,Aging And Mental Health,1,154
835,Aging Cell,1,402
836,Aging Male,1,525
837,"Aging, Neuropsychology, And Cognition",1,154
838,AGING-CLIN_EXP_RES,1,247
839,AGING-US,1,523
840,AGORA-ESTUDOS CLASSICOS EM DEBATE,1,444
841,AGRARFORSCHUNG,1,107
842,AGRARFORSCHUNG SCHWEIZ,1,325
843,AGRARTECHNISCHE FORSCHUNG-AGRICULTURAL ENGINEERING RESEARCH,1,296
844,AGREKON,1,270
845,Agri,1,224
846,AGRIBUSINESS,1,270
847,Agricell Report,1,404
848,AGRICULTURA TECNICA,1,227
849,Agriculturae Conspectus Scientificus,1,294
850,Agricultural And Food Science,1,49
851,Agricultural And Food Science In Finland,1,429
852,Agricultural And Forest Entomology,1,323
